-0.60237,0.36466,-0.41736,0.57444,0.022585,0.075026,0.025908,-1.288,-7.9164,3.2526,0.096117,0.98377,0.079082
-0.60205,0.36475,-0.41793,0.57431,-0.024429,0.034522,-0.041245,-1.0517,-7.5499,2.6542,0.094428,0.98381,0.079089
-0.60166,0.36502,-0.41821,0.57435,-0.087177,-0.018111,-0.096333,-1.0755,-7.8703,3.1208,0.096124,0.9822,0.077114
-0.60094,0.36593,-0.41827,0.57446,-0.13331,-0.037603,-0.12973,-1.1467,-8.4784,3.7068,0.096141,0.98533,0.083004
-0.60047,0.36663,-0.41839,0.57442,-0.16069,-0.037429,-0.13026,-1.1506,-9.1894,3.8718,0.092929,0.98222,0.08885
-0.5998,0.3676,-0.41849,0.57443,-0.1811,-0.034787,-0.11696,-1.1704,-9.4328,4.1274,0.091141,0.98386,0.084964
-0.59939,0.3683,-0.41877,0.57422,-0.17544,-0.027351,-0.091902,-1.204,-9.4945,4.3228,0.089544,0.98387,0.090832
-0.59903,0.36906,-0.41886,0.57403,-0.16258,-0.012592,-0.06666,-1.1416,-9.2672,4.2035,0.092776,0.98227,0.079082
-0.59855,0.36964,-0.41902,0.57404,-0.14212,0.0056742,-0.07237,-0.9911,-8.9048,4.2067,0.091051,0.99017,0.08893
-0.59818,0.37019,-0.41928,0.57389,-0.13102,0.033793,-0.085672,-0.90811,-8.766,3.7711,0.091271,0.98224,0.09081
-0.59768,0.37076,-0.41922,0.57408,-0.13565,0.021474,-0.10202,-0.93157,-8.4766,3.4242,0.092861,0.98381,0.086911
-0.59695,0.37159,-0.41956,0.57406,-0.15825,-0.016541,-0.12386,-0.96468,-8.8099,3.574,0.086226,0.98393,0.094753
-0.59637,0.3724,-0.41975,0.574,-0.16316,-0.034927,-0.12283,-1.0482,-9.3867,4.0091,0.087878,0.98547,0.094761
-0.59588,0.37294,-0.42006,0.57393,-0.1646,-0.022533,-0.097883,-1.1275,-9.8261,4.2182,0.084506,0.98398,0.092807
-0.59545,0.37353,-0.4203,0.57382,-0.15896,-0.0064742,-0.066552,-1.2477,-9.7355,4.2312,0.087977,0.98387,0.098653
-0.59506,0.3741,-0.42064,0.57359,-0.14491,0.0033546,-0.043807,-1.2575,-9.4315,3.96,0.088059,0.97913,0.096656
-0.59465,0.37444,-0.42127,0.57334,-0.10584,-0.006671,-0.031896,-1.117,-9.1276,3.6764,0.08115,0.98562,0.096743
-0.59446,0.37469,-0.42135,0.57331,-0.071568,-0.016656,-0.01759,-0.96128,-8.6727,3.3933,0.083082,0.97921,0.10254
-0.59422,0.37503,-0.42128,0.57339,-0.033226,-0.037895,-0.045598,-0.93001,-8.5213,3.3337,0.084642,0.98079,0.096685
-0.59419,0.37534,-0.42073,0.57363,0.0016737,-0.050537,-0.078601,-0.88826,-8.9754,3.4847,0.086424,0.98072,0.10254
-0.59419,0.3758,-0.42066,0.57337,0.04787,-0.058141,-0.064045,-0.92334,-9.5962,3.7246,0.086281,0.98548,0.10063
-0.59447,0.37558,-0.41995,0.57375,0.096339,-0.052189,-0.034422,-0.99004,-9.7799,4.0851,0.086349,0.98389,0.10257
-0.59494,0.3754,-0.41928,0.57387,0.12675,-0.044832,0.0097919,-0.9464,-9.5843,4.1765,0.081332,0.97927,0.098637
-0.59511,0.37531,-0.41899,0.57397,0.13735,-0.031323,0.026267,-0.94429,-9.191,4.0866,0.081233,0.98088,0.094745
-0.59561,0.37497,-0.41854,0.57399,0.13746,-0.027665,0.020067,-1.0003,-8.7667,3.8901,0.086233,0.98235,0.092785
-0.596,0.37428,-0.41772,0.57464,0.1281,-0.027657,0.0074343,-0.97796,-8.5073,3.4987,0.086332,0.98075,0.096677
-0.59635,0.37373,-0.41695,0.57519,0.1127,-0.041121,-0.0054004,-0.78498,-8.2609,2.7938,0.08624,0.98079,0.090817
-0.59652,0.37385,-0.41694,0.57494,0.090067,-0.082821,-0.027265,-0.7711,-8.518,2.839,0.084536,0.98397,0.094761
-0.59673,0.37406,-0.41665,0.57479,0.059099,-0.093698,-0.032921,-0.81526,-9.0819,3.5915,0.081321,0.97457,0.090779
-0.59689,0.37426,-0.41631,0.57475,0.031546,-0.09101,-0.019753,-0.85108,-9.4313,3.892,0.082868,0.97929,0.088863
-0.59689,0.37426,-0.41631,0.57475,0.00039691,-0.074755,0.0021422,-0.92977,-9.3572,4.1017,0.082799,0.98088,0.086924
-0.59703,0.37429,-0.41567,0.57505,-0.028252,-0.058551,0.015372,-1.0346,-8.9495,4.1154,0.081171,0.9809,0.090838
-0.59728,0.37471,-0.41597,0.5743,-0.052019,-0.039953,0.021243,-1.0919,-8.5409,3.9942,0.087997,0.97915,0.092749
-0.59722,0.37524,-0.41603,0.57398,-0.074267,-0.035003,-0.0040618,-1.084,-8.0548,3.5878,0.082785,0.98403,0.09086
-0.59705,0.37574,-0.41606,0.57379,-0.12023,-0.029934,-0.037302,-0.94251,-8.0222,3.2285,0.079406,0.98411,0.090874
-0.59693,0.37598,-0.41607,0.57375,-0.15914,-0.037186,-0.069234,-0.86786,-8.5356,3.2142,0.077771,0.9857,0.096757
-0.59647,0.37699,-0.41586,0.57373,-0.18409,-0.043199,-0.077231,-0.81354,-9.2171,3.4858,0.084598,0.98395,0.098668
-0.59585,0.37789,-0.41637,0.57341,-0.20924,-0.035609,-0.062741,-0.87799,-9.5358,3.7104,0.077846,0.98254,0.096728
-0.59534,0.37886,-0.4166,0.57314,-0.23926,-0.025496,-0.039616,-0.96675,-9.6107,3.6333,0.081461,0.97767,0.10448
-0.5948,0.37956,-0.41713,0.57285,-0.27171,-0.020275,-0.015325,-0.89207,-9.4448,3.665,0.086417,0.98229,0.10451
-0.59423,0.38081,-0.41819,0.57183,-0.29077,-0.021382,-0.015707,-0.88652,-9.0955,3.3791,0.078113,0.97773,0.10645
-0.59373,0.38148,-0.41877,0.57147,-0.28105,-0.027657,-0.032983,-0.83895,-8.7625,3.2597,0.079789,0.98084,0.11038
-0.59317,0.38222,-0.4194,0.5711,-0.27142,-0.031443,-0.042775,-0.73345,-8.5963,3.2467,0.081478,0.9808,0.11037
-0.59256,0.38345,-0.42027,0.57027,-0.26526,-0.034006,-0.058853,-0.73256,-8.7469,3.1862,0.078222,0.98084,0.1182
-0.59166,0.38469,-0.42088,0.56992,-0.27714,-0.036402,-0.062836,-0.74957,-9.276,3.2607,0.080018,0.97762,0.12012
-0.59105,0.38594,-0.42158,0.56919,-0.29633,-0.04239,-0.055782,-0.84419,-9.7306,3.4846,0.081601,0.98076,0.11819
-0.59008,0.38781,-0.42273,0.56807,-0.30752,-0.047097,-0.023664,-0.95264,-9.8979,3.6634,0.080034,0.98076,0.12601
-0.58973,0.3886,-0.4234,0.5674,-0.30081,-0.048239,0.0075827,-0.89343,-9.6718,3.7251,0.080134,0.97915,0.1299
-0.58943,0.39009,-0.42449,0.56587,-0.2795,-0.040953,0.020496,-0.78778,-9.3848,3.7122,0.078444,0.97919,0.12991
-0.58904,0.39128,-0.42584,0.56444,-0.25707,-0.047189,0.032102,-0.84532,-9.1272,3.5909,0.078588,0.97443,0.13182
-0.5889,0.392,-0.42624,0.56378,-0.21779,-0.033898,0.040426,-0.94066,-9.0839,3.8908,0.076762,0.97766,0.12795
-0.58857,0.39245,-0.42702,0.56323,-0.18053,0.010067,0.03894,-0.9455,-9.1252,3.3176,0.078711,0.97439,0.13963
-0.58815,0.39289,-0.42786,0.56272,-0.16853,-0.004808,0.024146,-1.029,-9.0925,2.9543,0.080325,0.97751,0.13966
-0.58793,0.39347,-0.42827,0.56223,-0.18404,-0.021929,0.017511,-0.84401,-9.3682,3.5001,0.080188,0.9807,0.13578
-0.58762,0.39327,-0.42803,0.56287,-0.2196,-0.022984,0.0043565,-0.88089,-9.4916,3.8763,0.078636,0.97755,0.13966
-0.58732,0.3949,-0.42955,0.56089,-0.23973,-0.0093522,0.0027995,-1.1232,-9.3262,4.0078,0.08038,0.97907,0.14553
-0.58684,0.39528,-0.43,0.56077,-0.23958,0.016447,0.0054508,-1.0614,-9.1898,3.9186,0.083766,0.97741,0.14355
-0.5863,0.39605,-0.43079,0.5602,-0.24792,0.020195,0.0077995,-1.0704,-9.1421,3.5868,0.077069,0.97755,0.14748
-0.58573,0.39665,-0.43154,0.55979,-0.23497,0.014003,0.015485,-0.99512,-9.1572,3.573,0.075509,0.97598,0.15334
-0.58505,0.3975,-0.43245,0.55919,-0.21117,0.03601,0.028538,-0.98213,-9.2637,3.6787,0.082381,0.97106,0.15326
-0.58487,0.3979,-0.43285,0.55878,-0.19685,0.05191,0.035142,-0.97991,-9.6402,3.5275,0.078956,0.97431,0.15526
-0.58439,0.3982,-0.43381,0.55833,-0.16836,0.056678,0.044446,-0.99556,-9.731,3.5573,0.082504,0.97102,0.16108
-0.58416,0.39847,-0.43424,0.55805,-0.13143,0.06259,0.046454,-1.086,-9.6405,3.5859,0.085739,0.97571,0.15916
-0.5839,0.39843,-0.43486,0.55786,-0.090849,0.065997,0.042293,-0.90596,-9.4142,3.6045,0.08067,0.97582,0.15918
-0.58352,0.39842,-0.43532,0.55791,-0.055063,0.060827,0.035497,-0.7482,-9.2604,3.1854,0.082521,0.97416,0.16697
-0.58347,0.39833,-0.43543,0.55794,-0.0061395,0.046946,0.021435,-0.64028,-9.0933,3.0367,0.087466,0.97408,0.15913
-0.58343,0.39797,-0.43567,0.55806,0.035912,0.035487,-0.011419,-0.65643,-8.9277,3.112,0.082398,0.9742,0.15916
